w1,w2,w3,w4,w5,w6,w7,w8,doses,EM
0,0,0,0,102.52649,0,0,0,3800524,183
0,0,0,0,165.5957,0,0,0,4600494,378
0,0,0,0,247.55533,0,0,0,4986722,636
0,0,0,0,342.29718,0,0,0,5141637,805
0,0,0,0,384.81082,0,0,0,5915739,1032
0,0,0,0,433.21805,0,0,0,6227306,1228
0,0,0,0,457.71594,0,0,0,6577054,1359
0,0,0,0,478.26273,0,0,0,4983296,1266
0,0,0,0,428.78262,0,0,0,5439070,1227
0,0,0,0,412.9649,0,0,0,4461399,1097
0,0,0,0,337.3351,0,0,0,5317594,1154
0,0,0,0,306.55426,0,0,0,7128957,795
0,0,0,0,277.0755,0,0,0,5627721,802
0,0,0,0,235.84598,0,0,0,5409208,630
0,0,0,0,193.27377,0,0,0,7801514,552
0,0,0,0,0,218.4731,0,0,8784825,507
0,0,0,0,0,216.42896,0,0,9591953,522
0,0,0,0,0,247.84729,0,0,10921127,437
0,0,0,0,0,275.62698,0,0,4492149,534
0,0,0,0,0,257.57147,0,0,14069045,597
0,0,0,0,0,320.12955,0,0,14179188,650
0,0,0,0,0,349.00473,0,0,10936559,611
0,0,0,0,0,404.40646,0,0,8932161,657
0,0,0,0,0,650.3138,0,0,7434284,746
0,0,0,0,0,1287.78,0,0,8022489,680
0,0,0,0,0,2059.7678,0,0,8877413,714
0,0,0,0,0,2342.516,0,0,7016256,771
0,0,0,0,0,2008.4612,0,0,4171100,694
0,0,0,0,0,1474.9155,0,0,4589135,651
0,0,0,0,0,840.60394,0,0,3949296,515
0,0,0,0,0,475.40292,0,0,3314760,261
0,0,0,0,0,277.8786,0,0,2587508,137
0,0,0,0,0,179.91597,0,0,2341308,57
0,0,0,0,0,130.4664,0,0,1909369,7
0,0,0,0,0,97.201775,0,0,1588802,-50
0,0,0,0,0,86.74057,0,0,1339360,-81
0,0,0,0,0,81.90524,0,0,1954000,-58
0,0,0,0,0,0,81.32425,0,3502597,-69
0,0,0,0,0,0,87.97868,0,3870540,-67
0,0,0,0,0,0,105.47202,0,3150713,-57
0,0,0,0,0,0,129.54074,0,3582110,-7
0,0,0,0,0,0,161.74962,0,2960479,-35
0,0,0,0,0,0,197.5189,0,2650519,17
0,0,0,0,0,0,259.7566,0,2610733,114
0,0,0,0,0,0,309.7177,0,2924924,-13
0,0,0,0,0,0,305.7428,0,1962282,29
0,0,0,0,0,0,290.6621,0,1920577,-1
0,0,0,0,0,0,303.95883,0,1187400,63
0,0,0,0,0,0,279.07614,0,1756885,49
0,0,0,0,0,0,303.86304,0,2493960,96
0,0,0,0,0,0,326.24063,0,1421546,-4
0,0,0,0,0,0,318.77518,0,1634078,108
0,0,0,0,0,0,371.91983,0,2208688,61
0,0,0,0,0,0,377.66827,0,2196070,57
0,0,0,0,0,0,383.13773,0,542101,154
0,0,0,0,0,0,325.5237,0,1926870,7
0,0,0,0,0,0,287.46643,0,1425511,17
0,0,0,0,0,0,271.78174,0,1348981,89
0,0,0,0,0,0,255.17516,0,1075282,15
0,0,0,0,0,0,239.79245,0,673947,118
0,0,0,0,0,0,185.16832,0,2094557,89
0,0,0,0,0,0,168.28023,0,3391188,107
0,0,0,0,0,0,151.47246,0,3593664,35
0,0,0,0,0,0,132.22945,0,4433009,-29
0,0,0,0,0,0,116.7334,0,3655982,75
0,0,0,0,0,0,102.0304,0,5050701,13
0,0,0,0,0,0,0,111.48564,3965893,-3
0,0,0,0,0,0,0,106.72687,4041843,135
0,0,0,0,0,0,0,111.808136,5610894,133
0,0,0,0,0,0,0,118.33039,4285996,161
0,0,0,0,0,0,0,115.02054,2692357,106
0,0,0,0,0,0,0,125.55578,1777493,160
0,0,0,0,0,0,0,126.57136,2647149,199
0,0,0,0,0,0,0,193.33902,2473523,130
0,0,0,0,0,0,0,186.55911,1747758,45
0,0,0,0,0,0,0,212.49043,1674005,166
